sku,sku_prefix_3,backorder_probability,risk_level,planner_priority,alert_status,actual_backorder,actual_backorder_label,predicted_backorder,predicted_backorder_label,prediction_outcome,correct_prediction,detected_backorder,missed_backorder,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,potential_issue,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop
2029511,202,0.14,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,29.0,3.0,0.0,60.0,126.0,180.0,12.0,49.0,90.0,142.0,15.0,0.0,0.96,0.97,0.0,0,0,0,0,1,0
1227560,122,0.15,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,111.0,9.0,1.0,480.0,816.0,1152.0,157.0,339.0,735.0,1021.0,162.0,0.0,0.92,0.77,0.0,0,0,0,1,1,0
2134619,213,0.15,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,7.0,10.0,0.0,11.0,37.0,50.0,5.0,14.0,27.0,36.0,0.0,0.0,0.89,0.9,0.0,0,0,0,0,1,0
3167476,316,0.19,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,10.0,10.0,10.0,0.0,6.0,8.0,12.0,1.0,0.0,0.99,0.94,0.0,0,0,0,0,1,0
1677307,167,0.12,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,4.0,9.0,5.0,5.0,5.0,10.0,1.0,5.0,13.0,16.0,1.0,0.0,0.96,0.96,0.0,0,0,0,0,1,0
1880005,188,0.1,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,9.0,4.0,0.0,24.0,27.0,31.0,5.0,5.0,14.0,14.0,1.0,0.0,0.91,0.9,0.0,0,1,0,0,1,0
2090982,209,0.17,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,3.0,2.0,0.0,4.0,8.0,12.0,3.0,5.0,14.0,14.0,0.0,0.0,0.73,0.77,0.0,0,0,0,0,1,0
1132766,113,0.12,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,12.0,0.0,150.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.75,0.0,0,0,0,0,1,0
1387203,138,0.17,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.95,0.93,0.0,0,0,0,0,1,0
3134055,313,0.13,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,2.0,0.0,8.0,12.0,16.0,1.0,4.0,10.0,12.0,1.0,0.0,0.85,0.92,0.0,0,0,0,0,1,0
2099460,209,0.1,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,4.0,8.0,1.0,25.0,29.0,43.0,0.0,9.0,24.0,32.0,3.0,25.0,0.08,0.58,0.0,0,0,0,0,1,0
3073293,307,0.1296610169491525,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,4.0,17.0,8.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.84,0.0,0,1,0,0,1,0
2108812,210,0.11,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,4.0,8.0,0.0,300.0,300.0,300.0,2.0,13.0,29.0,41.0,8.0,0.0,1.0,0.91,0.0,0,1,0,0,0,0
2812082,281,0.18,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,8.0,4.0,0.0,10.0,15.0,20.0,10.0,20.0,47.0,71.0,0.0,0.0,0.73,0.78,0.0,0,0,0,0,1,0
3202852,320,0.19,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,6.0,2.0,0.0,0.0,4.0,8.0,3.0,6.0,10.0,16.0,0.0,0.0,0.95,0.91,0.0,0,0,0,0,1,0
2942198,294,0.1,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,2.0,1.0,6.0,8.0,9.0,2.0,4.0,4.0,5.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0
2179259,217,0.1988333333333333,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,8.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.95,0.79,0.0,0,0,0,0,1,0
2157038,215,0.1566666666666666,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,6.0,10.0,14.0,1.0,5.0,8.0,10.0,0.0,0.0,0.82,0.81,0.0,0,0,0,0,1,0
1358484,135,0.1393333333333333,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,2.0,0.0,6.0,21.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.73,1.0,0,1,0,0,1,0
1412844,141,0.13,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,515.0,2.0,717.0,1503.0,3333.0,4623.0,835.0,1624.0,3099.0,5945.0,343.0,33.0,0.85,0.76,30.0,0,0,0,0,1,0
3122748,312,0.17,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,8.0,0.0,4.0,4.0,4.0,1.0,2.0,3.0,3.0,0.0,0.0,0.96,0.9,0.0,0,0,0,0,1,0
3506517,350,0.18,Moderate,Watch,No Alert,1,Backorder,0,No Backorder,False Negative,0,0,1,30.0,9.0,0.0,182.0,326.0,470.0,17.0,93.0,259.0,363.0,35.0,0.0,0.93,0.78,1.0,0,0,0,0,1,0
3176242,317,0.11,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,6.0,8.0,0.0,36.0,48.0,60.0,21.0,35.0,46.0,64.0,17.0,0.0,0.98,0.96,0.0,0,0,0,0,1,0
2021139,202,0.12,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,106.0,8.0,25.0,243.0,470.0,630.0,106.0,299.0,505.0,765.0,86.0,0.0,0.26,0.34,0.0,0,0,0,0,1,0
3337640,333,0.1046249999999999,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.36,0.0,0,0,0,0,1,0
3339144,333,0.1,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,12.0,0.0,50.0,54.0,64.0,0.0,2.0,2.0,2.0,5.0,0.0,0.77,0.75,0.0,0,0,0,0,1,0
1472657,147,0.12,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,4.0,9.0,0.0,12.0,16.0,23.0,2.0,11.0,25.0,37.0,0.0,3.0,0.87,0.72,0.0,0,0,0,0,1,0
1236788,123,0.14,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,20.0,20.0,20.0,1.0,3.0,6.0,7.0,8.0,0.0,0.61,0.62,0.0,0,0,0,1,1,0
2205557,220,0.15,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,10.0,8.0,0.0,0.0,13.0,13.0,3.0,7.0,13.0,21.0,4.0,0.0,0.97,0.93,0.0,0,0,0,0,1,0
1307185,130,0.14,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,34.0,8.0,48.0,272.0,528.0,772.0,82.0,253.0,463.0,687.0,33.0,16.0,0.64,0.69,0.0,0,0,0,0,1,0
2225775,222,0.14,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,19.0,8.0,0.0,32.0,80.0,104.0,13.0,39.0,89.0,110.0,6.0,0.0,0.87,0.91,0.0,0,0,0,0,1,0
2133678,213,0.18,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,15.0,16.0,1.0,20.0,44.0,60.0,10.0,31.0,51.0,71.0,13.0,0.0,0.6,0.58,0.0,0,0,0,0,1,0
2947956,294,0.1,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,60.0,8.0,27.0,33.0,37.0,45.0,34.0,55.0,95.0,142.0,14.0,0.0,0.55,0.4,0.0,0,0,0,0,1,0
1289082,128,0.12,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,49.0,2.0,0.0,80.0,80.0,80.0,21.0,23.0,23.0,23.0,81.0,0.0,0.1,0.04,0.0,0,1,0,0,1,0
1802327,180,0.15,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,4.0,9.0,0.0,6.0,18.0,24.0,4.0,7.0,17.0,24.0,0.0,0.0,0.68,0.66,0.0,0,0,0,0,1,0
3332881,333,0.13,Moderate,Watch,No Alert,1,Backorder,0,No Backorder,False Negative,0,0,1,0.0,12.0,0.0,5.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.37,0.34,0.0,0,0,0,0,1,0
1630748,163,0.16,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,85.0,2.0,23.0,150.0,213.0,297.0,51.0,150.0,236.0,321.0,44.0,2.0,0.95,0.97,0.0,0,0,0,0,1,0
1593731,159,0.11,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,2.0,0.0,2.0,3.0,4.0,1.0,1.0,3.0,5.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0
1234144,123,0.11,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,10.0,10.0,0.0,33.0,57.0,75.0,5.0,23.0,47.0,66.0,0.0,0.0,0.89,0.9,0.0,0,0,0,0,1,0
1948225,194,0.1,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,3.0,2.0,0.0,4.0,4.0,4.0,1.0,3.0,5.0,5.0,0.0,0.0,0.5,0.4,0.0,0,1,0,0,1,0
3321430,332,0.17,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,10.0,3.0,0.0,21.0,42.0,63.0,4.0,17.0,33.0,63.0,0.0,0.0,0.98,0.98,0.0,0,0,0,0,1,0
1212656,121,0.12,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,137.0,8.0,60.0,699.0,1035.0,1323.0,158.0,451.0,844.0,1323.0,199.0,48.0,0.67,0.61,0.0,0,0,0,1,1,0
3302162,330,0.14,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,-7.0,2.0,25.0,25.0,25.0,25.0,22.0,22.0,22.0,22.0,0.0,0.0,0.98,0.98,7.0,0,1,0,0,1,0
2228137,222,0.1,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,5.0,8.0,0.0,15.0,37.0,51.0,1.0,9.0,23.0,32.0,3.0,0.0,0.05,0.14,0.0,0,0,0,0,1,0
2158372,215,0.18,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,-4.0,8.0,3.0,17.0,25.0,37.0,7.0,16.0,24.0,32.0,1.0,0.0,0.98,0.97,4.0,0,0,0,0,1,0
3462453,346,0.12,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,2.0,0.0,33.0,57.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0
1520043,152,0.15,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,2.0,24.0,24.0,24.0,48.0,14.0,42.0,96.0,139.0,15.0,0.0,0.99,0.99,0.0,0,0,0,0,1,0
2960451,296,0.13,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,12.0,0.0,21.0,35.0,38.0,0.0,0.0,0.0,0.0,2.0,16.0,0.11,0.13,0.0,0,0,0,0,1,0
3138729,313,0.16,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,7.0,8.0,0.0,8.0,16.0,32.0,2.0,7.0,19.0,30.0,2.0,0.0,0.99,0.97,0.0,0,0,0,0,1,0
1469632,146,0.16,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,10.0,4.0,4.0,104.0,130.0,182.0,13.0,39.0,65.0,65.0,34.0,0.0,0.96,0.85,0.0,0,0,0,0,1,0
1343653,134,0.17,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,5.0,2.0,0.0,18.0,18.0,18.0,5.0,5.0,5.0,5.0,0.0,9.0,0.75,0.89,0.0,0,1,0,0,1,0
3033521,303,0.13,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,4.0,0.0,3674.0,3674.0,3674.0,0.0,0.0,0.0,0.0,0.0,24.0,0.73,0.78,0.0,0,0,0,0,1,0
3255107,325,0.19,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,119.0,2.0,37.0,405.0,585.0,765.0,98.0,266.0,417.0,700.0,81.0,0.0,0.82,0.81,2.0,0,0,0,0,1,0
1367683,136,0.16,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,13.0,2.0,0.0,40.0,80.0,100.0,15.0,30.0,54.0,74.0,4.0,0.0,0.99,0.98,0.0,0,0,0,0,1,0
2249478,224,0.16,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,6.0,2.0,15.0,60.0,90.0,150.0,9.0,24.0,31.0,32.0,3.0,0.0,0.83,0.8,0.0,0,1,0,0,1,0
1937703,193,0.15,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,3.0,0.0,4.0,6.0,9.0,0.0,3.0,4.0,5.0,0.0,0.0,0.89,0.9,0.0,0,0,0,0,1,0
2076073,207,0.13,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,22.0,8.0,2.0,26.0,44.0,60.0,12.0,25.0,41.0,70.0,31.0,2.0,0.84,0.87,3.0,0,0,0,0,1,0
3249774,324,0.13,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,101.0,2.0,15.0,266.0,500.0,721.0,46.0,71.0,71.0,71.0,24.0,0.0,0.89,0.94,0.0,0,0,0,0,1,0
2248576,224,0.13,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,14.0,9.0,0.0,0.0,2.0,2.0,6.0,9.0,45.0,67.0,0.0,0.0,0.94,0.79,0.0,0,0,0,0,1,0
1212761,121,0.129437656641604,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,9.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.68,0.0,0,0,0,1,1,0
1173901,117,0.1789592625631876,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,2.0,3.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,0.79,0.66,0.0,0,0,0,0,1,0
2903015,290,0.15,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,21.0,3.0,12.0,0.0,0.0,0.0,21.0,38.0,39.0,39.0,4.0,0.0,0.41,0.46,0.0,0,1,0,1,1,0
1770038,177,0.14,Moderate,Watch,No Alert,1,Backorder,0,No Backorder,False Negative,0,0,1,1.0,8.0,0.0,2.0,4.0,4.0,1.0,3.0,4.0,5.0,0.0,0.0,0.98,0.97,0.0,0,0,0,0,1,0
1388654,138,0.13,Moderate,Watch,No Alert,1,Backorder,0,No Backorder,False Negative,0,0,1,1.0,8.0,0.0,3.0,8.0,10.0,0.0,4.0,6.0,9.0,8.0,0.0,0.99,0.99,0.0,0,0,0,0,1,0
2298790,229,0.12,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,45.0,2.0,6.0,243.0,243.0,243.0,12.0,107.0,108.0,108.0,2.0,0.0,0.12,0.05,0.0,0,1,0,0,1,0
1639959,163,0.11,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,5.0,0.0,27.0,45.0,54.0,0.0,0.0,0.0,0.0,4.0,0.0,0.68,0.69,0.0,0,0,0,1,1,0
1694047,169,0.11,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,37.0,2.0,2.0,66.0,155.0,254.0,11.0,11.0,11.0,11.0,0.0,0.0,0.71,0.63,0.0,0,1,0,0,1,0
2813216,281,0.17,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,8.0,8.0,0.0,13.0,43.0,67.0,6.0,19.0,76.0,115.0,2.0,0.0,0.97,0.96,0.0,0,0,0,0,1,0
2163056,216,0.17,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,5.0,8.0,0.0,10.0,14.0,18.0,6.0,11.0,16.0,24.0,0.0,0.0,0.97,0.95,0.0,0,0,0,0,1,0
3515244,351,0.16,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,2.0,12.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,7.0,0.0,0.0,0.11,0.13,0.0,0,0,0,0,1,0
3271731,327,0.1,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,16.0,24.0,32.0,1.0,9.0,11.0,16.0,0.0,0.0,0.97,0.96,0.0,0,0,0,0,1,0
2913343,291,0.12,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,11.0,3.0,0.0,12.0,24.0,32.0,3.0,17.0,33.0,43.0,2.0,0.0,0.09,0.11,0.0,0,0,0,0,1,0
1988519,198,0.14,Moderate,Watch,No Alert,1,Backorder,0,No Backorder,False Negative,0,0,1,6.0,4.0,0.0,10.0,20.0,30.0,3.0,10.0,27.0,40.0,0.0,0.0,0.91,0.93,0.0,0,0,0,0,1,0
1341766,134,0.11,Moderate,Watch,No Alert,1,Backorder,0,No Backorder,False Negative,0,0,1,34.0,8.0,0.0,0.0,20.0,40.0,10.0,21.0,36.0,59.0,2.0,0.0,0.98,0.78,0.0,0,0,0,0,1,0
1794695,179,0.16,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,-1.0,8.0,1.0,7.0,12.0,17.0,2.0,5.0,10.0,10.0,1.0,0.0,0.82,0.75,1.0,0,0,0,0,1,0
3224243,322,0.11,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,68.0,8.0,44.0,270.0,450.0,630.0,81.0,223.0,346.0,541.0,78.0,0.0,0.87,0.91,9.0,0,0,0,0,1,0
1431623,143,0.19,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,3.0,8.0,0.0,40.0,40.0,80.0,3.0,12.0,26.0,47.0,3.0,0.0,0.77,0.82,0.0,0,0,0,0,1,0
2231412,223,0.18,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,45.0,8.0,0.0,109.0,166.0,223.0,27.0,74.0,151.0,252.0,20.0,1.0,0.66,0.69,0.0,0,0,0,0,1,0
1728674,172,0.11,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,15.0,12.0,0.0,27.0,55.0,90.0,11.0,32.0,58.0,80.0,0.0,0.0,0.78,0.78,0.0,0,0,0,0,1,0
2099166,209,0.13,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,4.0,8.0,0.0,36.0,36.0,36.0,2.0,20.0,38.0,45.0,0.0,0.0,0.99,0.97,0.0,0,0,0,0,1,0
1724329,172,0.18,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,8.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,11.0,3.0,0.0,1.0,0.99,0.0,0,1,0,0,0,0
3109121,310,0.18,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,19.0,2.0,0.0,0.0,2.0,10.0,8.0,11.0,17.0,20.0,0.0,0.0,0.97,0.93,0.0,0,0,0,0,1,0
3361267,336,0.15,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,4.0,8.0,0.0,0.0,2.0,4.0,2.0,5.0,6.0,6.0,4.0,0.0,0.66,0.67,0.0,0,0,0,0,1,0
2869599,286,0.18,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,4.0,9.0,0.0,14.0,22.0,32.0,3.0,13.0,25.0,39.0,2.0,0.0,0.7,0.66,0.0,0,0,0,0,1,0
2311992,231,0.16,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,27.0,2.0,0.0,0.0,0.0,10.0,22.0,24.0,24.0,24.0,0.0,0.0,0.97,0.95,0.0,0,1,0,1,1,0
2836851,283,0.14,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,342.0,8.0,240.0,872.0,1616.0,2464.0,215.0,915.0,1607.0,2418.0,164.0,24.0,0.94,0.96,1.0,0,0,0,0,1,0
3164558,316,0.13,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,87.0,8.0,8.0,318.0,588.0,761.0,98.0,221.0,401.0,659.0,71.0,0.0,0.99,0.97,2.0,0,0,0,0,1,0
1608174,160,0.115,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,4.0,9.0,0.0,4.0,8.0,12.0,3.0,3.0,7.0,16.0,1.0,0.0,0.96,0.95,0.0,0,0,0,0,1,0
1510803,151,0.19,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,31.0,4.0,0.0,43.0,43.0,43.0,3.0,28.0,50.0,94.0,22.0,0.0,0.46,0.49,0.0,0,0,0,0,1,0
1211024,121,0.13,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,180.0,12.0,6.0,377.0,571.0,637.0,42.0,212.0,597.0,955.0,58.0,14.0,0.88,0.85,0.0,0,0,0,0,1,0
1669633,166,0.12,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,3.0,8.0,3.0,26.0,50.0,74.0,6.0,26.0,41.0,59.0,0.0,0.0,0.98,0.92,0.0,0,0,0,1,1,0
1618883,161,0.13,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,14.0,8.0,10.0,100.0,214.0,329.0,34.0,72.0,123.0,178.0,0.0,9.0,0.98,0.98,0.0,0,0,0,0,1,0
1168640,116,0.1,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,13.0,8.0,0.0,79.0,131.0,183.0,23.0,73.0,142.0,206.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0
3459511,345,0.11,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,5.0,7.0,9.0,1.0,4.0,8.0,9.0,1.0,0.0,0.89,0.9,0.0,0,0,0,0,1,0
2858445,285,0.16,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,2.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.82,0.0,0,0,0,0,1,0
1311502,131,0.148,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,2.0,0.0,19.0,29.0,29.0,0.0,0.0,0.0,0.0,2.0,0.0,0.88,0.83,0.0,0,1,0,0,1,0
1518463,151,0.16,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,7.0,8.0,0.0,13.0,31.0,49.0,9.0,18.0,25.0,42.0,0.0,0.0,0.94,0.92,0.0,0,0,0,0,1,0
2185255,218,0.1601666666666666,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,8.0,0.0,0.0,0.99,0.96,0.0,0,0,0,0,1,0
3382653,338,0.11,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,33.0,2.0,40.0,80.0,160.0,280.0,25.0,56.0,64.0,73.0,27.0,0.0,0.98,0.92,0.0,0,0,0,0,1,0
3269847,326,0.15,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.79,0.79,0.0,0,0,0,0,1,0
1171962,117,0.11,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,2.0,2.0,5.0,4.0,4.0,6.0,1.0,11.0,16.0,22.0,0.0,0.0,0.96,0.94,0.0,0,0,0,0,1,0
3072304,307,0.16,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,12.0,0.0,5.0,8.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.73,0.79,0.0,0,0,0,0,1,0
1761911,176,0.18,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,-1.0,8.0,0.0,0.0,0.0,0.0,2.0,13.0,23.0,28.0,4.0,0.0,0.85,0.83,0.0,0,0,0,0,0,0
3310648,331,0.14,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,16.0,8.0,0.0,0.0,8.0,16.0,9.0,18.0,29.0,39.0,3.0,0.0,0.96,0.96,0.0,0,0,0,0,1,0
1878676,187,0.19,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,39.0,5.0,0.0,106.0,162.0,260.0,18.0,59.0,166.0,245.0,29.0,0.0,0.68,0.69,0.0,0,0,0,0,1,0
1974189,197,0.19,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,2.0,0.0,20.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.75,0.0,0,0,0,0,1,0
3485013,348,0.13,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,2.0,0.0,40.0,61.0,65.0,0.0,0.0,0.0,0.0,2.0,40.0,0.86,0.91,10.0,0,1,0,1,1,0
1653560,165,0.15,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,266.0,2.0,37.0,124.0,372.0,648.0,47.0,190.0,339.0,387.0,49.0,0.0,0.58,0.57,0.0,0,1,0,0,1,0
2238717,223,0.14,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,2.0,0.0,16.0,16.0,16.0,0.0,4.0,4.0,4.0,2.0,0.0,0.38,0.41,4.0,0,0,0,0,1,0
1211998,121,0.1,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,4.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.69,0.68,0.0,0,1,0,0,1,0
1826260,182,0.11,Moderate,Watch,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,12.0,8.0,0.0,18.0,46.0,66.0,4.0,16.0,34.0,52.0,2.0,0.0,0.67,0.69,0.0,0,0,0,0,1,0
